2294,4,down,flat,up
"3514,9","3464,1","3444,9","3446,7",1
"3501,5",3487,3447,"3446,5",1
"3508,7","3497,8","3451,3","3446,1",2
3542,"3513,1",3456,"3447,3",1
"3563,1","3524,5","3459,2","3447,9",1
"3561,9","3534,3","3465,1","3449,2",1
"3573,5","3541,6","3470,2","3450,6",1
"3585,5","3554,4","3479,3","3454,1",1
"3596,1","3568,7",3489,"3457,3",1
"3603,6","3581,6","3498,1","3462,4",1
"3608,9","3587,7","3508,1","3465,9",2
"3629,1","3600,4","3518,9","3470,5",1
"3646,4","3611,9","3531,2","3475,3",1
"3644,9","3620,8","3544,2","3480,2",1
"3643,2","3628,4","3559,3","3483,9",1
"3640,7","3633,6","3569,3","3488,5",1
"3643,4","3639,7","3578,6","3493,9",1
"3656,6","3647,2","3587,9","3499,8",1
"3665,7","3650,2","3596,4","3504,9",1
"3664,1","3652,3",3603,"3510,3",1
3657,"3653,6","3610,6",3515,1
"3663,4",3658,"3619,2","3518,5",0
"3647,3","3655,5","3624,4","3520,3",1
"3630,7","3654,4","3628,1","3522,4",2
"3687,5","3664,3","3636,9",3527,1
"3727,6","3672,1","3644,6","3531,8",1
"3725,6","3681,9","3652,1","3538,2",1
"3717,3","3689,3","3657,8","3543,8",1
"3705,3","3693,9",3663,"3549,7",1
"3711,7","3707,7","3668,6","3555,3",1
"3710,3","3716,6","3673,2","3561,2",1
"3704,6","3712,6","3676,1","3566,2",1
"3707,1","3710,8","3679,2","3571,7",1
"3702,8","3706,1","3681,9","3576,2",1
"3702,9","3706,7","3685,2","3580,5",2
"3726,3","3712,1","3690,5","3586,4",1
"3742,8","3715,6","3695,1","3591,7",1
"3752,3","3724,1","3700,1","3598,7",1
3752,"3729,1","3703,8","3605,4",1
"3733,6","3731,7",3707,"3611,5",1
"3739,2","3739,5",3712,"3618,3",1
"3765,2","3749,5","3717,2","3625,2",1
"3779,5","3754,7","3725,2","3632,8",1
"3783,4",3761,"3732,5","3640,9",1
"3775,7","3761,4",3734,"3649,4",0
"3749,1","3760,2","3734,6","3655,2",2
"3753,1",3767,"3736,8","3661,5",0
"3716,7","3753,8","3734,6","3665,1",2
"3677,3","3741,9",3734,"3669,1",0
"3668,8","3722,1","3730,3","3671,3",0
3622,"3695,7","3725,2","3673,3",2
"3625,3","3679,2","3722,3","3676,3",1
3650,"3667,5","3719,5",3679,2
"3668,6",3655,"3718,9","3681,3",1
"3692,6","3660,5","3718,4","3684,2",1
"3684,1",3657,"3714,7","3686,2",1
3665,"3659,5","3710,6","3687,8",1
"3663,7","3668,9","3705,8","3689,4",2
"3701,4","3681,2","3705,6",3692,1
"3722,9","3689,7","3704,8","3694,1",0
"3667,3","3680,9","3698,4","3694,4",2
"3665,5",3682,"3694,8","3695,6",1
"3713,8","3689,4","3691,8","3697,1",0
"3671,6","3683,9","3683,6","3696,7",2
"3656,7","3687,4","3679,9","3697,6",2
"3707,2","3685,5","3679,4","3699,3",1
"3711,5","3684,1","3675,8","3700,3",1
"3704,8","3696,2","3678,3","3701,2",2
"3748,5","3707,8","3682,9","3703,7",1
"3780,5","3715,3","3689,4","3705,9",1
"3783,8","3739,8","3699,1","3708,7",2
3817,"3761,1","3708,6",3712,1
"3838,2","3777,3","3717,9","3716,4",1
"3838,1","3797,3","3725,5","3720,3",1
3838,"3815,3","3732,4","3722,4",2
"3853,8","3827,4","3742,5","3725,4",1
"3857,8","3837,4","3751,7","3727,7",1
"3834,8","3841,9","3759,6","3730,1",0
"3800,6","3832,7","3761,6","3731,5",2
"3802,7","3831,8","3767,6","3733,7",0
"3802,2","3822,5","3775,1","3735,2",1
"3772,6","3813,1","3778,3","3736,4",0
"3749,1","3792,6","3778,6","3736,8",1
"3738,3","3778,9",3785,"3737,9",0
"3730,1","3762,7",3786,"3737,9",1
"3721,5","3756,3","3786,4","3737,7",2
"3768,4","3752,9","3791,7",3739,0
"3780,2",3750,"3793,9","3738,8",1
"3740,6","3743,7","3790,9","3738,5",0
"3694,8","3734,5","3785,4","3737,2",1
"3665,1","3722,8",3779,"3735,5",1
"3668,8",3717,"3770,5","3733,4",2
"3707,2","3718,7","3765,9","3732,6",2
"3759,7","3714,5","3762,7","3732,4",0
"3752,5","3710,8","3757,4","3731,7",1
"3719,9","3708,6","3749,3","3731,3",1
"3698,1","3711,8","3741,4","3729,5",0
"3642,5","3702,1","3730,1","3728,3",1
"3599,3","3691,9","3721,3","3726,4",2
"3625,7","3678,8","3712,4","3726,6",1
3652,"3661,2","3706,3","3727,6",2
"3717,6","3668,9","3706,9","3730,3",2
3813,"3687,8","3712,6","3734,1",1
"3841,7","3709,9","3717,2","3737,2",0
"3825,3",3740,"3722,2","3739,4",2
"3839,4","3778,5",3729,"3743,4",1
"3862,7","3807,7","3731,6","3747,3",1
"3857,8","3837,2","3736,8","3751,2",2
"3885,9","3855,8","3746,1","3754,7",1
3910,3865,"3758,3","3758,7",1
"3914,2","3876,5",3771,"3764,6",2
"3938,8","3897,4","3785,3","3769,6",1
"3942,4",3906,"3794,5","3773,7",1
"3941,2","3919,8","3803,4","3780,4",1
"3949,5","3932,2","3814,2","3785,4",1
"3955,6","3939,8",3827,"3790,3",1
"3974,1","3950,5","3841,8","3795,9",1
"3980,7","3958,8","3860,8","3801,3",1
"3990,2","3965,2","3880,9","3805,6",1
"4012,1","3978,6","3899,5","3810,6",1
"4029,5","3990,4","3918,7","3815,4",1
"4043,6","4005,5","3932,1","3819,7",0
"4009,1","4005,7","3938,3","3822,3",1
3962,"4002,1","3944,1","3824,6",2
3976,"4004,4","3953,4","3827,8",2
"4022,9","4011,4","3962,5","3831,4",0
"4012,3","4004,4","3968,3",3834,1
"3985,2","3998,7","3975,2","3837,4",0
"3972,5","3984,1",3977,"3840,9",1
"3934,6","3977,5","3977,7","3842,7",1
"3923,3",3973,"3977,9","3845,7",0
"3889,1","3952,6","3972,7","3847,3",0
"3833,4","3918,9",3967,"3849,1",2
"3843,4","3904,4","3962,9","3851,5",1
"3868,5","3885,5","3958,9","3854,6",0
"3837,5","3865,8","3951,1","3856,2",1
"3802,1","3847,7","3941,7",3856,1
"3795,8","3829,4","3932,6","3856,8",1
"3801,6","3822,7","3922,8","3858,4",2
"3834,4","3829,7","3914,9","3862,4",1
"3862,1",3828,"3906,1","3866,3",1
"3849,9","3824,4","3895,5","3869,6",0
"3769,1","3808,5","3882,1","3868,7",0
"3678,5","3789,1","3867,1","3866,4",0
"3626,8","3760,2","3847,2","3863,7",2
"3622,7",3738,"3827,1","3862,5",2
"3687,9","3718,3","3814,7","3863,3",2
"3744,1","3704,3",3803,"3866,6",1
"3750,6","3689,9","3792,5","3869,4",1
"3753,2","3699,7","3784,9","3871,7",1
3755,"3711,8","3775,7","3873,5",0
"3722,3",3727,"3768,2","3871,9",2
"3755,7","3749,8","3767,9","3871,2",0
"3781,6","3753,8",3762,"3869,5",2
"3788,8","3762,6",3760,"3869,7",1
"3833,7","3777,5","3761,6","3869,2",1
3842,3788,3764,"3868,9",1
"3854,8",3806,"3767,5","3869,1",1
3862,"3827,9",3770,3868,1
"3866,8","3837,8","3770,8","3867,4",1
"3864,8","3851,7","3770,3",3866,1
"3861,5","3858,5","3771,9","3864,3",2
"3899,9","3870,6","3783,4","3864,3",1
"3926,6","3882,7","3796,7","3863,7",1
"3932,6","3892,8","3813,9","3863,6",1
"3931,5","3902,5","3827,6","3862,7",2
"3942,9","3914,6","3839,4","3862,4",1
"3959,4","3929,6","3849,1","3861,9",1
"3962,4","3943,4","3860,6","3861,2",1
"3968,9","3949,3","3870,7","3860,2",1
"3977,8",3958,"3882,9","3859,2",1
"3989,7","3965,6","3897,4",3858,2
"4017,7","3982,7","3909,1","3859,5",1
"4044,2","3994,5","3923,7","3861,3",1
"4047,8","4007,9",3935,"3862,4",1
"4041,3",4017,"3944,5",3862,1
"4035,5",4027,"3954,4","3863,3",1
"4051,4","4038,1","3964,1","3864,7",1
"4070,4",4050,"3975,2","3867,2",1
"4074,1","4054,2","3984,8","3870,3",1
"4082,1","4060,9","3996,9","3873,6",1
"4103,4",4070,4009,"3878,8",1
"4103,7","4078,7","4017,3","3884,4",2
"4108,5","4090,9","4027,2","3889,4",0
"4103,9","4093,7","4034,4","3893,8",0
"4056,5","4086,9","4039,7","3898,2",1
4022,"4078,8","4042,3","3902,6",2
"4037,1","4074,1","4047,5","3907,8",1
"4064,3","4067,7","4052,5","3913,1",1
"4068,3","4063,9","4057,4","3917,2",0
"4017,9","4041,8","4056,5","3919,4",1
"3964,6","4024,1","4054,9","3921,8",1
"3973,4","4018,1","4052,1","3927,5",0
"3960,1","4006,4","4046,5",3933,2
"3969,9","3998,8","4044,3","3941,3",0
3990,"3985,2","4041,4","3947,7",1
"3977,2","3972,8","4038,5","3952,8",1
"3993,6","3978,3","4035,6","3957,7",2
4028,"3990,9","4034,3","3963,9",1
"4044,8","3998,7","4032,7","3969,4",2
"4078,5","4024,8","4033,9","3976,9",1
"4117,9","4040,9","4034,1","3985,2",1
"4112,9","4059,9","4034,8","3991,1",1
"4110,6",4079,"4034,3","3998,4",2
"4133,4","4099,8","4037,7","4004,9",1
"4148,9","4113,6","4043,6",4011,1
4158,"4132,1","4051,3","4017,6",2
"4188,2","4144,9","4058,7","4024,3",1
"4204,9",4157,"4065,4","4031,3",0
"4187,9","4166,3","4070,6","4037,1",1
"4183,8","4177,9",4082,4044,1
"4195,5","4184,1","4093,7","4050,5",1
4191,4190,"4103,8","4055,7",1
"4186,7","4192,3","4116,4","4060,9",0
"4165,1","4183,4","4123,3",4065,2
4170,"4182,4","4134,4","4070,5",0
"4177,4","4180,4","4143,3","4074,4",0
"4143,1","4170,7","4149,3","4077,8",2
"4146,1","4166,3","4155,1","4081,7",1
"4164,9","4163,3","4161,4","4085,6",0
"4149,6","4155,6","4162,2","4088,6",1
"4130,3","4153,3","4162,6","4091,3",2
"4172,6","4156,4","4168,2","4094,8",1
4219,"4165,2","4173,5","4098,3",1
"4221,5","4178,8",4177,"4101,7",2
"4239,5","4191,9","4182,5","4106,2",1
"4249,9","4203,1","4186,2","4110,3",1
"4241,7","4218,2","4187,9","4113,8",2
"4262,8","4240,9",4192,4118,1
"4281,5","4249,3","4197,2","4122,1",1
"4286,2","4260,1","4202,2","4126,2",0
4278,"4265,5","4205,5","4129,1",1
"4268,2","4268,3","4209,9","4132,7",1
4274,"4272,4","4214,2","4135,7",1
4262,"4274,1","4219,6","4139,1",1
"4264,9",4273,"4223,7",4144,1
"4276,1","4272,6","4229,5","4149,2",1
4287,"4273,2","4238,1",4154,1
"4286,5",4275,"4243,5","4158,1",1
"4280,9","4276,8","4249,7","4162,5",0
4271,"4274,1","4255,7","4168,2",2
"4270,1","4279,2","4263,7","4174,8",1
4284,"4279,6","4266,8","4180,7",1
"4270,7","4277,6","4268,8","4187,2",1
"4275,3","4276,2","4272,2","4192,9",1
4277,"4274,9","4272,6","4198,7",1
"4251,9","4267,9","4272,4","4203,9",2
"4261,9","4272,3","4274,6","4209,4",1
"4288,1","4273,1","4274,9","4214,3",1
"4306,5","4278,7","4277,1","4219,9",0
"4296,5","4280,4","4275,9",4223,1
"4270,3","4277,3","4276,3",4226,1
"4261,1","4275,9","4275,2","4228,9",1
"4266,2","4281,4","4275,5","4232,2",1
"4290,3",4284,"4278,1","4235,2",1
"4289,8","4281,9",4278,"4237,8",1
"4285,3",4278,4279,"4240,3",1
"4297,7","4282,3","4279,1","4242,2",1
"4298,8","4286,1","4280,2",4244,1
"4290,5","4290,7","4280,1","4246,3",0
"4229,1","4275,5",4276,"4245,8",1
"4160,5","4253,6","4269,1","4244,9",0
"4124,2","4228,2","4260,1","4243,2",1
"4114,6","4204,8","4253,5",4242,1
"4131,7","4180,8","4245,7","4241,8",0
"4112,6","4151,6","4237,1","4239,7",1
4089,"4123,2","4229,4","4238,3",1
4078,"4108,4","4218,7","4237,1",1
"4064,4","4095,7",4207,4235,2
"4089,8","4098,6",4197,"4234,1",0
"4094,3","4089,9","4186,8","4232,8",2
"4089,1","4086,4","4178,9","4232,5",2
"4143,3","4098,7",4175,"4231,7",1
"4185,4",4114,"4170,8","4231,1",1
"4204,5","4134,8","4166,5",4231,1
"4216,9","4157,5","4163,5","4230,2",2
4248,4180,"4162,7","4230,9",1
"4276,7","4209,6","4161,4","4231,6",1
"4285,8","4236,3","4161,4","4231,8",0
"4261,6","4243,4","4158,5","4230,8",1
"4237,5","4251,1","4162,3","4229,9",1
"4237,6","4252,9","4166,2","4229,2",2
"4245,1","4259,2","4174,4","4228,9",1
"4261,8","4256,8","4180,9","4228,7",0
"4243,1","4249,6","4185,5","4228,2",1
"4237,9","4243,1","4193,5","4227,6",1
"4256,9","4248,3","4202,3","4227,4",1
"4268,7","4252,1","4212,5","4226,9",2
"4303,1",4267,"4226,2","4228,1",1
"4325,7","4275,1","4236,1","4228,7",1
"4323,4","4284,6","4249,1","4230,2",1
"4325,2","4298,5","4259,7","4230,9",1
"4323,4",4309,"4267,1","4231,8",1
"4324,4","4317,8","4273,6","4233,1",0
4303,"4318,8","4276,9","4232,9",0
"4221,2","4294,4","4274,1","4230,8",1
4153,"4269,5","4267,4","4228,9",2
"4164,9","4249,1","4262,9","4226,9",1
"4171,1","4225,4",4256,"4224,2",1
"4168,5","4204,9","4253,6","4221,4",1
"4172,9","4182,1","4249,5","4219,3",0
"4136,7","4157,4","4243,5","4216,1",1
"4112,6","4151,1","4236,2","4213,4",1
"4117,6","4147,3","4229,1","4210,1",2
"4152,9","4147,7","4227,2","4207,9",2
"4208,1","4157,9","4226,1","4206,9",1
"4232,7",4166,"4224,8","4205,8",2
"4260,2","4182,8","4225,3","4205,4",1
"4294,4","4211,1","4223,9","4205,6",1
"4309,2",4239,"4223,6","4206,1",1
"4326,5","4270,7","4224,2","4209,5",1
"4337,7","4291,7","4224,9","4213,2",1
"4332,9","4306,4","4225,2","4217,8",1
"4335,9","4321,2",4226,"4222,1",1
"4348,3","4331,6","4229,7","4226,5",1
"4368,3","4342,4","4240,7","4232,3",2
"4400,1","4357,5","4254,4","4238,9",1
"4416,8","4368,2","4265,9","4245,8",1
"4405,7",4377,"4277,9","4252,6",1
"4396,7","4386,4","4288,7","4258,1",1
"4402,2","4395,9","4300,8","4264,9",0
"4349,5","4386,7",4310,"4268,5",2
"4343,4","4388,8","4323,9","4272,9",1
"4393,6","4384,9","4337,6","4276,9",1
"4404,1","4385,2",4349,"4280,9",0
"4391,7","4380,9","4355,9","4283,8",1
"4368,6","4377,2","4362,6","4285,7",1
"4360,3","4368,9",4366,"4287,2",0
4328,"4371,1",4366,"4287,4",0
"4278,4","4350,3","4362,9","4287,9",0
"4233,4","4325,3","4356,7","4287,2",2
"4244,2","4304,6","4353,5","4288,1",2
"4292,6",4297,"4352,7","4289,1",1
"4310,7",4288,4351,"4290,1",1
4318,"4284,9","4349,6","4292,1",1
"4331,6","4289,1","4347,3","4293,8",0
"4305,8","4292,7","4340,2","4294,1",2
"4310,2",4311,"4336,7","4295,5",2
"4364,6","4327,2","4336,1","4296,5",1
"4382,1","4336,6","4335,2","4297,7",2
"4395,2","4351,3","4335,4","4299,4",1
"4401,4","4360,4","4340,4","4300,8",2
"4409,1","4373,5",4342,"4302,9",1
"4428,8","4395,5","4343,9",4305,1
"4440,1","4410,6","4345,5","4308,3",2
"4466,9","4424,8","4351,5","4314,8",0
"4460,3","4432,9","4354,7","4320,6",1
"4430,5","4434,8","4358,5","4325,4",1
"4433,8","4442,2","4365,3","4331,1",1
"4428,1","4440,3","4373,4","4335,8",0
"4389,7",4431,"4380,9","4339,8",1
"4375,2","4421,7","4386,5","4345,3",0
4365,"4401,8","4388,1","4349,9",2
"4375,5","4397,5",4393,"4355,7",1
"4418,7","4398,5","4398,2","4360,5",2
4458,"4404,4","4405,7","4365,7",0
"4467,6","4409,8","4414,4","4369,9",1
"4465,3",4426,"4421,2","4373,9",0
"4461,6","4434,5","4424,1","4376,6",1
"4452,1","4450,9","4428,2","4379,6",2
"4479,1","4464,1","4432,5","4382,7",1
"4492,5",4472,"4437,3","4385,8",1
"4472,8","4468,3","4438,9","4388,3",1
"4460,4","4469,9","4440,5","4390,7",0
"4445,4","4462,6","4439,4","4392,2",1
"4437,3",4463,"4437,5","4393,5",2
"4476,8","4469,7",4441,"4395,3",1
"4492,3","4466,8","4443,7","4396,5",1
"4485,5","4467,6","4446,2","4398,5",1
"4499,3","4474,3","4450,8","4400,6",1
4503,"4479,8","4457,6","4402,5",0
4473,"4482,2","4460,6","4405,6",1
"4450,6","4483,6","4466,1","4406,8",1
4463,"4478,3","4469,3","4408,3",1
"4461,1","4474,7","4470,3","4409,1",1
"4460,7","4471,2","4469,6","4411,1",1
"4473,6","4467,4","4470,9","4413,3",1
"4485,7","4466,2","4471,6","4416,1",2
4510,4478,"4475,8","4420,5",1
"4528,3","4488,5","4479,3","4426,1",1
"4530,7","4497,3",4481,"4432,4",1
"4531,1","4508,5","4483,1","4437,6",1
4525,"4515,7","4486,2","4441,7",1
"4517,7","4521,1","4488,8","4445,9",1
"4509,8","4522,6","4492,6","4449,4",1
"4502,3","4518,9","4495,3","4452,7",2
"4524,9","4521,6","4497,4","4458,2",2
"4564,9","4528,6","4502,6","4462,9",1
"4585,1",4537,"4507,4",4467,1
"4592,1","4547,8","4511,9","4471,3",0
"4575,1","4553,4","4514,6","4474,2",1
"4554,8","4560,6","4520,1","4477,4",1
"4548,8","4566,7","4524,4","4479,8",0
"4526,7","4561,2","4526,4","4481,3",1
"4523,1","4554,7","4530,6","4483,1",1
"4533,2","4546,3","4533,7",4484,2
"4546,7","4541,8","4537,9","4486,5",1
"4552,2","4539,8","4540,3","4488,9",1
"4528,5","4534,2","4539,8","4490,3",1
4517,"4530,7","4539,2","4492,4",0
"4489,5","4523,6","4535,6","4494,3",1
"4450,1","4509,8","4531,1","4495,4",1
"4438,3","4496,5",4527,"4497,3",1
"4429,9","4476,5","4522,3","4497,6",2
4442,4465,"4520,2","4498,2",1
"4452,9","4454,9","4517,4","4497,4",2
"4467,3","4450,8","4514,4","4498,2",1
"4479,4",4452,"4508,8",4498,0
"4437,4","4447,2","4499,7","4497,2",0
"4374,1","4433,7",4487,"4494,8",1
"4351,2","4424,7","4477,3","4492,1",0
"4330,6","4401,9","4464,6","4488,4",1
"4308,9","4383,5","4453,3","4485,5",2
"4333,3","4363,6","4445,3","4483,3",0
"4327,7","4340,2","4433,7","4480,8",2
"4337,2","4334,9","4425,7","4479,3",0
"4342,6","4331,2","4413,3","4475,4",1
"4325,7","4327,7",4403,"4472,6",0
4320,"4328,2","4392,5","4468,8",2
"4337,1","4335,7",4385,"4466,1",1
"4372,9","4339,5","4380,8","4463,6",2
"4393,5","4354,5","4379,4","4462,9",0
"4370,6",4349,"4374,1","4460,4",1
"4337,7","4353,1","4370,1","4457,9",1
"4355,2","4357,4","4365,4","4456,2",0
"4338,9","4358,5","4358,8","4453,1",0
"4279,2","4340,9","4346,6","4448,4",0
"4224,5","4316,1","4333,3","4442,6",1
4210,"4288,5","4323,8","4436,4",1
"4225,1","4274,5","4318,3","4430,5",1
4220,"4254,9","4310,7",4424,0
"4178,5",4224,"4303,1","4416,4",1
"4148,8","4200,5","4294,7","4408,9",2
"4172,8","4193,6","4287,1","4402,6",0
"4179,9","4187,8","4279,9","4395,7",2
"4178,5","4184,6","4271,2","4389,6",1
"4200,1","4180,7","4265,7","4382,8",0
"4189,9",4176,"4257,6","4374,6",2
"4202,5","4187,6","4253,9","4367,4",1
"4242,6","4202,8","4248,2","4360,6",1
"4247,6","4208,9","4241,4","4354,4",2
"4266,9","4227,6","4235,5","4349,1",0
"4272,9","4235,9","4231,6","4343,3",2
"4297,5","4255,4","4231,5",4340,2
"4367,8","4286,7","4232,9","4337,1",1
"4394,3","4310,3",4237,"4334,4",1
"4380,7","4326,2",4243,"4330,5",1
"4373,5","4346,2","4251,9","4327,3",1
"4380,4","4358,6","4260,1","4324,5",1
4379,"4376,6","4267,3","4321,7",2
"4400,1",4388,"4278,1",4321,2
"4458,4","4402,5","4295,3","4322,1",1
"4490,7","4415,5","4312,3","4323,1",1
"4480,7",4431,"4326,1","4324,1",1
"4463,7","4441,2","4340,6","4323,9",1
"4451,6","4451,4","4353,4",4324,1
"4445,8","4460,3","4365,2","4323,1",1
"4441,3","4463,2","4378,6","4322,5",1
"4435,2","4453,7","4388,5",4323,1
"4418,9","4442,6","4396,2","4324,3",1
"4420,3","4436,4","4405,7","4325,7",2
"4448,1","4438,2","4414,3",4329,1
4463,"4439,7","4424,8","4331,9",1
"4451,9","4439,9","4429,8","4333,8",0
4401,"4428,1","4428,1","4334,8",2
"4386,5",4426,4429,"4335,7",0
"4384,5","4418,3","4428,5","4336,5",2
4375,"4413,1","4429,1","4337,7",0
"4376,4","4397,8","4428,1","4338,8",2
"4387,2","4391,4",4430,"4339,7",0
"4390,8","4380,4","4427,1","4339,5",0
4304,"4363,7","4414,5","4336,1",2
"4262,2","4344,9","4404,3","4335,1",1
"4284,1",4335,"4394,9",4334,0
"4247,8","4308,5","4382,7","4330,8",0
"4188,6","4281,4","4368,6",4328,1
"4154,8","4242,1","4353,6","4325,9",0
"4107,6","4200,5","4335,2","4323,3",1
"4076,2","4177,1","4317,7","4320,5",1
"4083,5","4149,4","4301,6","4317,6",0
4014,"4099,9","4277,1","4312,3",1
"3929,2","4058,4","4249,8","4307,7",2
"3975,9","4039,1","4228,4","4305,4",0
"4012,2","4017,6","4205,8","4301,2",2
"4036,2","4018,7","4191,9","4299,6",1
"4093,2","4022,5","4176,5","4297,8",2
"4131,4","4032,4","4166,6","4296,9",1
"4143,3","4059,4","4153,3",4296,0
"4112,8","4084,9","4140,2","4293,3",1
"4104,7","4096,2",4125,"4290,4",1
"4111,7","4113,3","4112,3","4287,8",2
"4125,9","4121,9","4107,2","4284,8",2
"4187,2","4140,1","4104,8","4284,4",0
"4213,6","4145,3","4100,2","4281,5",0
"4162,1","4145,5","4096,2","4276,2",2
"4169,3","4161,5","4098,2","4272,4",1
"4218,1","4177,9","4102,6","4269,7",0
"4208,8","4189,2","4108,4","4265,9",2
"4206,4","4200,9","4115,6","4262,7",1
"4233,5","4202,4","4123,4",4260,0
4212,"4200,4","4135,4","4255,2",1
"4183,9","4208,7","4148,8","4249,1",1
"4195,2","4207,8","4157,3","4243,4",1
"4214,3","4207,6",4169,"4238,4",2
"4244,2",4218,"4178,1","4234,6",1
"4264,3","4224,2","4186,2","4230,9",0
"4250,2","4222,7",4190,"4226,8",2
"4290,7","4246,6","4200,9","4224,9",1
"4357,8","4272,4","4214,5","4223,7",1
"4375,4","4298,1",4228,"4223,1",1
"4377,9","4319,2","4241,1",4222,1
"4377,9","4336,3","4253,2","4220,3",1
"4386,3",4354,4261,"4218,9",1
"4383,8","4374,5","4270,2","4217,6",1
"4382,8","4380,3","4283,1","4218,2",1
"4390,1","4383,7","4292,3","4217,8",0
"4357,9","4375,3","4297,1","4217,1",2
"4371,7","4381,9","4308,5","4217,6",0
"4397,5","4380,9","4316,2",4218,0
"4319,7","4362,9","4317,2","4214,9",0
"4245,9","4341,6","4319,6","4212,2",1
"4226,9","4318,3","4321,5","4211,8",0
"4167,4","4277,9","4316,8","4208,4",0
"4057,2","4232,4","4305,8","4202,8",2
"4049,3","4185,8","4297,3","4200,4",1
"4102,6","4148,2","4289,6","4199,3",2
"4180,7","4146,1","4290,3","4201,5",1
"4245,6","4148,1","4285,1","4204,8",1
4248,"4152,1","4279,4","4208,4",2
"4284,7","4181,6",4276,"4212,9",1
"4305,4","4223,1","4272,1",4220,1
"4306,9","4255,2","4268,9",4228,0
"4281,7","4274,3","4261,7","4232,2",1
"4259,1","4277,6","4256,4","4237,9",1
"4262,5","4279,1","4249,6","4241,3",0
"4181,8","4258,7","4235,6","4241,4",1
"4097,4","4225,6","4223,6","4239,9",1
"4098,1","4199,4","4208,3","4239,6",2
"4186,5","4191,2","4202,5","4242,9",0
"4219,6","4181,7","4198,2","4244,2",2
"4203,7","4175,3","4198,3","4246,6",2
"4259,3","4180,8","4201,5","4249,5",0
"4256,8","4196,8","4207,2","4249,3",2
"4273,2",4231,"4223,1","4251,9",2
"4351,4","4269,1","4237,4","4256,9",1
"4387,3","4288,4","4251,6","4260,6",2
"4420,5","4326,5","4261,4",4265,2
"4465,4","4363,2","4273,5","4270,9",2
"4518,8","4400,7","4288,5","4277,5",2
"4596,7","4460,3","4304,8","4285,4",2
"4657,9","4510,6","4323,7","4295,3",0
"4649,7","4545,5",4339,"4304,1",1
"4617,6","4576,4","4357,3","4312,2",1
"4621,2","4602,9","4375,2","4320,3",1
"4617,8","4619,9","4392,8","4327,2",1
4616,"4630,6","4418,6","4334,4",2
"4652,8","4635,9","4448,4","4343,3",1
"4687,1",4639,"4477,5","4350,3",1
"4699,8","4650,3","4499,7",4357,1
"4697,2","4661,7","4525,3","4363,1",0
"4671,1","4664,5","4546,4","4368,7",2
"4673,4","4677,6","4566,7",4375,1
"4687,5","4684,9","4589,5","4380,7",2
"4702,8","4691,8","4609,7","4387,7",2
"4742,8","4700,9","4628,7","4395,1",1
"4755,7","4707,8","4646,5","4402,3",1
4753,"4716,8","4661,9","4410,9",2
"4776,5","4737,9","4677,6","4418,5",2
"4816,2","4757,6","4691,6","4427,7",1
"4832,1","4779,2","4701,1",4439,2
"4846,6","4798,7","4710,5","4451,7",1
"4874,4","4816,8","4723,6","4464,9",1
"4884,3","4835,5","4737,2","4480,4",1
"4896,4","4857,8","4751,1","4498,5",2
